"cat01_code","(J315-02-2-001)新潟県地域","cat02_code","(J301-02-1-001)農林業経営体数","unit","value"
"1306","新潟県_妙高市_鳥坂村","1005","農業経営体_計","経営体","37"
"1306","新潟県_妙高市_鳥坂村","1006","農業経営体_個人経営","経営体","36"
"1306","新潟県_妙高市_鳥坂村","1007","農業経営体_団体経営","経営体","1"
"1306","新潟県_妙高市_鳥坂村","1008","農業経営体_団体経営_法人経営","経営体","1"
"1306","新潟県_妙高市_鳥坂村","1009","林業経営体_計","経営体","-"
"1306","新潟県_妙高市_鳥坂村","1010","林業経営体_個人経営","経営体","-"
"1306","新潟県_妙高市_鳥坂村","1011","林業経営体_団体経営","経営体","-"
"1306","新潟県_妙高市_鳥坂村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1307","新潟県_妙高市_矢代村２－１","1001","農林業経営体_計","経営体","142"
"1307","新潟県_妙高市_矢代村２－１","1002","農林業経営体_個人経営","経営体","139"
"1307","新潟県_妙高市_矢代村２－１","1003","農林業経営体_団体経営","経営体","3"
"1307","新潟県_妙高市_矢代村２－１","1004","農林業経営体_団体経営_法人経営","経営体","3"
"1307","新潟県_妙高市_矢代村２－１","1005","農業経営体_計","経営体","141"
"1307","新潟県_妙高市_矢代村２－１","1006","農業経営体_個人経営","経営体","139"
"1307","新潟県_妙高市_矢代村２－１","1007","農業経営体_団体経営","経営体","2"
"1307","新潟県_妙高市_矢代村２－１","1008","農業経営体_団体経営_法人経営","経営体","2"
"1307","新潟県_妙高市_矢代村２－１","1009","林業経営体_計","経営体","1"
"1307","新潟県_妙高市_矢代村２－１","1010","林業経営体_個人経営","経営体","-"
"1307","新潟県_妙高市_矢代村２－１","1011","林業経営体_団体経営","経営体","1"
"1307","新潟県_妙高市_矢代村２－１","1012","林業経営体_団体経営_法人経営","経営体","1"
"1308","新潟県_妙高市_名香山村","1001","農林業経営体_計","経営体","14"
"1308","新潟県_妙高市_名香山村","1002","農林業経営体_個人経営","経営体","12"
"1308","新潟県_妙高市_名香山村","1003","農林業経営体_団体経営","経営体","2"
"1308","新潟県_妙高市_名香山村","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1308","新潟県_妙高市_名香山村","1005","農業経営体_計","経営体","14"
"1308","新潟県_妙高市_名香山村","1006","農業経営体_個人経営","経営体","12"
"1308","新潟県_妙高市_名香山村","1007","農業経営体_団体経営","経営体","2"
"1308","新潟県_妙高市_名香山村","1008","農業経営体_団体経営_法人経営","経営体","2"
"1308","新潟県_妙高市_名香山村","1009","林業経営体_計","経営体","1"
"1308","新潟県_妙高市_名香山村","1010","林業経営体_個人経営","経営体","1"
"1308","新潟県_妙高市_名香山村","1011","林業経営体_団体経営","経営体","-"
"1308","新潟県_妙高市_名香山村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1309","新潟県_妙高市_杉野沢村","1001","農林業経営体_計","経営体","27"
"1309","新潟県_妙高市_杉野沢村","1002","農林業経営体_個人経営","経営体","27"
"1309","新潟県_妙高市_杉野沢村","1003","農林業経営体_団体経営","経営体","-"
"1309","新潟県_妙高市_杉野沢村","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1309","新潟県_妙高市_杉野沢村","1005","農業経営体_計","経営体","27"
"1309","新潟県_妙高市_杉野沢村","1006","農業経営体_個人経営","経営体","27"
"1309","新潟県_妙高市_杉野沢村","1007","農業経営体_団体経営","経営体","-"
"1309","新潟県_妙高市_杉野沢村","1008","農業経営体_団体経営_法人経営","経営体","-"
"1309","新潟県_妙高市_杉野沢村","1009","林業経営体_計","経営体","-"
"1309","新潟県_妙高市_杉野沢村","1010","林業経営体_個人経営","経営体","-"
"1309","新潟県_妙高市_杉野沢村","1011","林業経営体_団体経営","経営体","-"
"1309","新潟県_妙高市_杉野沢村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1310","新潟県_妙高市_関山村","1001","農林業経営体_計","経営体","61"
"1310","新潟県_妙高市_関山村","1002","農林業経営体_個人経営","経営体","58"
"1310","新潟県_妙高市_関山村","1003","農林業経営体_団体経営","経営体","3"
"1310","新潟県_妙高市_関山村","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1310","新潟県_妙高市_関山村","1005","農業経営体_計","経営体","61"
"1310","新潟県_妙高市_関山村","1006","農業経営体_個人経営","経営体","58"
"1310","新潟県_妙高市_関山村","1007","農業経営体_団体経営","経営体","3"
"1310","新潟県_妙高市_関山村","1008","農業経営体_団体経営_法人経営","経営体","2"
"1310","新潟県_妙高市_関山村","1009","林業経営体_計","経営体","-"
"1310","新潟県_妙高市_関山村","1010","林業経営体_個人経営","経営体","-"
"1310","新潟県_妙高市_関山村","1011","林業経営体_団体経営","経営体","-"
"1310","新潟県_妙高市_関山村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1311","新潟県_妙高市_原通村２－１","1001","農林業経営体_計","経営体","96"
"1311","新潟県_妙高市_原通村２－１","1002","農林業経営体_個人経営","経営体","94"
"1311","新潟県_妙高市_原通村２－１","1003","農林業経営体_団体経営","経営体","2"
"1311","新潟県_妙高市_原通村２－１","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1311","新潟県_妙高市_原通村２－１","1005","農業経営体_計","経営体","96"
"1311","新潟県_妙高市_原通村２－１","1006","農業経営体_個人経営","経営体","94"
"1311","新潟県_妙高市_原通村２－１","1007","農業経営体_団体経営","経営体","2"
"1311","新潟県_妙高市_原通村２－１","1008","農業経営体_団体経営_法人経営","経営体","2"
"1311","新潟県_妙高市_原通村２－１","1009","林業経営体_計","経営体","1"
"1311","新潟県_妙高市_原通村２－１","1010","林業経営体_個人経営","経営体","1"
"1311","新潟県_妙高市_原通村２－１","1011","林業経営体_団体経営","経営体","-"
"1311","新潟県_妙高市_原通村２－１","1012","林業経営体_団体経営_法人経営","経営体","-"
"1312","新潟県_妙高市_大鹿村","1001","農林業経営体_計","経営体","35"
"1312","新潟県_妙高市_大鹿村","1002","農林業経営体_個人経営","経営体","35"
"1312","新潟県_妙高市_大鹿村","1003","農林業経営体_団体経営","経営体","-"
"1312","新潟県_妙高市_大鹿村","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1312","新潟県_妙高市_大鹿村","1005","農業経営体_計","経営体","35"
"1312","新潟県_妙高市_大鹿村","1006","農業経営体_個人経営","経営体","35"
"1312","新潟県_妙高市_大鹿村","1007","農業経営体_団体経営","経営体","-"
"1312","新潟県_妙高市_大鹿村","1008","農業経営体_団体経営_法人経営","経営体","-"
"1312","新潟県_妙高市_大鹿村","1009","林業経営体_計","経営体","-"
"1312","新潟県_妙高市_大鹿村","1010","林業経営体_個人経営","経営体","-"
"1312","新潟県_妙高市_大鹿村","1011","林業経営体_団体経営","経営体","-"
"1312","新潟県_妙高市_大鹿村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1313","新潟県_妙高市_豊葦村","1001","農林業経営体_計","経営体","1"
"1313","新潟県_妙高市_豊葦村","1002","農林業経営体_個人経営","経営体","1"
"1313","新潟県_妙高市_豊葦村","1003","農林業経営体_団体経営","経営体","-"
"1313","新潟県_妙高市_豊葦村","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1313","新潟県_妙高市_豊葦村","1005","農業経営体_計","経営体","1"
"1313","新潟県_妙高市_豊葦村","1006","農業経営体_個人経営","経営体","1"
"1313","新潟県_妙高市_豊葦村","1007","農業経営体_団体経営","経営体","-"
"1313","新潟県_妙高市_豊葦村","1008","農業経営体_団体経営_法人経営","経営体","-"
"1313","新潟県_妙高市_豊葦村","1009","林業経営体_計","経営体","-"
"1313","新潟県_妙高市_豊葦村","1010","林業経営体_個人経営","経営体","-"
"1313","新潟県_妙高市_豊葦村","1011","林業経営体_団体経営","経営体","-"
"1313","新潟県_妙高市_豊葦村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1314","新潟県_五泉市","1001","農林業経営体_計","経営体","1594"
"1314","新潟県_五泉市","1002","農林業経営体_個人経営","経営体","1562"
"1314","新潟県_五泉市","1003","農林業経営体_団体経営","経営体","32"
"1314","新潟県_五泉市","1004","農林業経営体_団体経営_法人経営","経営体","23"
"1314","新潟県_五泉市","1005","農業経営体_計","経営体","1530"
"1314","新潟県_五泉市","1006","農業経営体_個人経営","経営体","1508"
"1314","新潟県_五泉市","1007","農業経営体_団体経営","経営体","22"
"1314","新潟県_五泉市","1008","農業経営体_団体経営_法人経営","経営体","15"
"1314","新潟県_五泉市","1009","林業経営体_計","経営体","135"
"1314","新潟県_五泉市","1010","林業経営体_個人経営","経営体","125"
"1314","新潟県_五泉市","1011","林業経営体_団体経営","経営体","10"
"1314","新潟県_五泉市","1012","林業経営体_団体経営_法人経営","経営体","8"
"1315","新潟県_五泉市_五泉町","1001","農林業経営体_計","経営体","180"
"1315","新潟県_五泉市_五泉町","1002","農林業経営体_個人経営","経営体","178"
"1315","新潟県_五泉市_五泉町","1003","農林業経営体_団体経営","経営体","2"
"1315","新潟県_五泉市_五泉町","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1315","新潟県_五泉市_五泉町","1005","農業経営体_計","経営体","178"
"1315","新潟県_五泉市_五泉町","1006","農業経営体_個人経営","経営体","176"
"1315","新潟県_五泉市_五泉町","1007","農業経営体_団体経営","経営体","2"
"1315","新潟県_五泉市_五泉町","1008","農業経営体_団体経営_法人経営","経営体","2"
"1315","新潟県_五泉市_五泉町","1009","林業経営体_計","経営体","2"
"1315","新潟県_五泉市_五泉町","1010","林業経営体_個人経営","経営体","2"
"1315","新潟県_五泉市_五泉町","1011","林業経営体_団体経営","経営体","-"
"1315","新潟県_五泉市_五泉町","1012","林業経営体_団体経営_法人経営","経営体","-"
"1316","新潟県_五泉市_川東村","1001","農林業経営体_計","経営体","194"
"1316","新潟県_五泉市_川東村","1002","農林業経営体_個人経営","経営体","189"
"1316","新潟県_五泉市_川東村","1003","農林業経営体_団体経営","経営体","5"
"1316","新潟県_五泉市_川東村","1004","農林業経営体_団体経営_法人経営","経営体","4"
"1316","新潟県_五泉市_川東村","1005","農業経営体_計","経営体","192"
"1316","新潟県_五泉市_川東村","1006","農業経営体_個人経営","経営体","188"
"1316","新潟県_五泉市_川東村","1007","農業経営体_団体経営","経営体","4"
"1316","新潟県_五泉市_川東村","1008","農業経営体_団体経営_法人経営","経営体","3"
"1316","新潟県_五泉市_川東村","1009","林業経営体_計","経営体","11"
"1316","新潟県_五泉市_川東村","1010","林業経営体_個人経営","経営体","10"
"1316","新潟県_五泉市_川東村","1011","林業経営体_団体経営","経営体","1"
"1316","新潟県_五泉市_川東村","1012","林業経営体_団体経営_法人経営","経営体","1"
"1317","新潟県_五泉市_巣本村","1001","農林業経営体_計","経営体","189"
"1317","新潟県_五泉市_巣本村","1002","農林業経営体_個人経営","経営体","187"
"1317","新潟県_五泉市_巣本村","1003","農林業経営体_団体経営","経営体","2"
"1317","新潟県_五泉市_巣本村","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1317","新潟県_五泉市_巣本村","1005","農業経営体_計","経営体","189"
"1317","新潟県_五泉市_巣本村","1006","農業経営体_個人経営","経営体","187"
"1317","新潟県_五泉市_巣本村","1007","農業経営体_団体経営","経営体","2"
"1317","新潟県_五泉市_巣本村","1008","農業経営体_団体経営_法人経営","経営体","2"
"1317","新潟県_五泉市_巣本村","1009","林業経営体_計","経営体","-"
"1317","新潟県_五泉市_巣本村","1010","林業経営体_個人経営","経営体","-"
"1317","新潟県_五泉市_巣本村","1011","林業経営体_団体経営","経営体","-"
"1317","新潟県_五泉市_巣本村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1318","新潟県_五泉市_橋田村","1001","農林業経営体_計","経営体","174"
"1318","新潟県_五泉市_橋田村","1002","農林業経営体_個人経営","経営体","170"
"1318","新潟県_五泉市_橋田村","1003","農林業経営体_団体経営","経営体","4"
"1318","新潟県_五泉市_橋田村","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1318","新潟県_五泉市_橋田村","1005","農業経営体_計","経営体","149"
"1318","新潟県_五泉市_橋田村","1006","農業経営体_個人経営","経営体","147"
"1318","新潟県_五泉市_橋田村","1007","農業経営体_団体経営","経営体","2"
"1318","新潟県_五泉市_橋田村","1008","農業経営体_団体経営_法人経営","経営体","1"
"1318","新潟県_五泉市_橋田村","1009","林業経営体_計","経営体","52"
"1318","新潟県_五泉市_橋田村","1010","林業経営体_個人経営","経営体","50"
"1318","新潟県_五泉市_橋田村","1011","林業経営体_団体経営","経営体","2"
"1318","新潟県_五泉市_橋田村","1012","林業経営体_団体経営_法人経営","経営体","1"
"1319","新潟県_五泉市_菅名村２－２","1001","農林業経営体_計","経営体","101"
"1319","新潟県_五泉市_菅名村２－２","1002","農林業経営体_個人経営","経営体","100"
"1319","新潟県_五泉市_菅名村２－２","1003","農林業経営体_団体経営","経営体","1"
"1319","新潟県_五泉市_菅名村２－２","1004","農林業経営体_団体経営_法人経営","経営体","1"
"1319","新潟県_五泉市_菅名村２－２","1005","農業経営体_計","経営体","101"
"1319","新潟県_五泉市_菅名村２－２","1006","農業経営体_個人経営","経営体","100"
"1319","新潟県_五泉市_菅名村２－２","1007","農業経営体_団体経営","経営体","1"
"1319","新潟県_五泉市_菅名村２－２","1008","農業経営体_団体経営_法人経営","経営体","1"
"1319","新潟県_五泉市_菅名村２－２","1009","林業経営体_計","経営体","-"
"1319","新潟県_五泉市_菅名村２－２","1010","林業経営体_個人経営","経営体","-"
"1319","新潟県_五泉市_菅名村２－２","1011","林業経営体_団体経営","経営体","-"
"1319","新潟県_五泉市_菅名村２－２","1012","林業経営体_団体経営_法人経営","経営体","-"
"1320","新潟県_五泉市_新関村２－２","1001","農林業経営体_計","経営体","48"
"1320","新潟県_五泉市_新関村２－２","1002","農林業経営体_個人経営","経営体","47"
"1320","新潟県_五泉市_新関村２－２","1003","農林業経営体_団体経営","経営体","1"
"1320","新潟県_五泉市_新関村２－２","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1320","新潟県_五泉市_新関村２－２","1005","農業経営体_計","経営体","48"
"1320","新潟県_五泉市_新関村２－２","1006","農業経営体_個人経営","経営体","47"
"1320","新潟県_五泉市_新関村２－２","1007","農業経営体_団体経営","経営体","1"
"1320","新潟県_五泉市_新関村２－２","1008","農業経営体_団体経営_法人経営","経営体","-"
"1320","新潟県_五泉市_新関村２－２","1009","林業経営体_計","経営体","-"
"1320","新潟県_五泉市_新関村２－２","1010","林業経営体_個人経営","経営体","-"
"1320","新潟県_五泉市_新関村２－２","1011","林業経営体_団体経営","経営体","-"
"1320","新潟県_五泉市_新関村２－２","1012","林業経営体_団体経営_法人経営","経営体","-"
"1321","新潟県_五泉市_安田村２－２","1001","農林業経営体_計","経営体","9"
"1321","新潟県_五泉市_安田村２－２","1002","農林業経営体_個人経営","経営体","9"
"1321","新潟県_五泉市_安田村２－２","1003","農林業経営体_団体経営","経営体","-"
"1321","新潟県_五泉市_安田村２－２","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1321","新潟県_五泉市_安田村２－２","1005","農業経営体_計","経営体","9"
"1321","新潟県_五泉市_安田村２－２","1006","農業経営体_個人経営","経営体","9"
"1321","新潟県_五泉市_安田村２－２","1007","農業経営体_団体経営","経営体","-"
"1321","新潟県_五泉市_安田村２－２","1008","農業経営体_団体経営_法人経営","経営体","-"
"1321","新潟県_五泉市_安田村２－２","1009","林業経営体_計","経営体","-"
"1321","新潟県_五泉市_安田村２－２","1010","林業経営体_個人経営","経営体","-"
"1321","新潟県_五泉市_安田村２－２","1011","林業経営体_団体経営","経営体","-"
"1321","新潟県_五泉市_安田村２－２","1012","林業経営体_団体経営_法人経営","経営体","-"
"1322","新潟県_五泉市_下条村３－３","1001","農林業経営体_計","経営体","-"
"1322","新潟県_五泉市_下条村３－３","1002","農林業経営体_個人経営","経営体","-"
"1322","新潟県_五泉市_下条村３－３","1003","農林業経営体_団体経営","経営体","-"
"1322","新潟県_五泉市_下条村３－３","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1322","新潟県_五泉市_下条村３－３","1005","農業経営体_計","経営体","-"
"1322","新潟県_五泉市_下条村３－３","1006","農業経営体_個人経営","経営体","-"
"1322","新潟県_五泉市_下条村３－３","1007","農業経営体_団体経営","経営体","-"
"1322","新潟県_五泉市_下条村３－３","1008","農業経営体_団体経営_法人経営","経営体","-"
"1322","新潟県_五泉市_下条村３－３","1009","林業経営体_計","経営体","-"
"1322","新潟県_五泉市_下条村３－３","1010","林業経営体_個人経営","経営体","-"
"1322","新潟県_五泉市_下条村３－３","1011","林業経営体_団体経営","経営体","-"
"1322","新潟県_五泉市_下条村３－３","1012","林業経営体_団体経営_法人経営","経営体","-"
"1323","新潟県_五泉市_村松町","1001","農林業経営体_計","経営体","42"
"1323","新潟県_五泉市_村松町","1002","農林業経営体_個人経営","経営体","41"
"1323","新潟県_五泉市_村松町","1003","農林業経営体_団体経営","経営体","1"
"1323","新潟県_五泉市_村松町","1004","農林業経営体_団体経営_法人経営","経営体","1"
"1323","新潟県_五泉市_村松町","1005","農業経営体_計","経営体","36"
"1323","新潟県_五泉市_村松町","1006","農業経営体_個人経営","経営体","35"
"1323","新潟県_五泉市_村松町","1007","農業経営体_団体経営","経営体","1"
"1323","新潟県_五泉市_村松町","1008","農業経営体_団体経営_法人経営","経営体","1"
"1323","新潟県_五泉市_村松町","1009","林業経営体_計","経営体","6"
"1323","新潟県_五泉市_村松町","1010","林業経営体_個人経営","経営体","6"
"1323","新潟県_五泉市_村松町","1011","林業経営体_団体経営","経営体","-"
"1323","新潟県_五泉市_村松町","1012","林業経営体_団体経営_法人経営","経営体","-"
"1324","新潟県_五泉市_菅名村２－１","1001","農林業経営体_計","経営体","129"
"1324","新潟県_五泉市_菅名村２－１","1002","農林業経営体_個人経営","経営体","127"
"1324","新潟県_五泉市_菅名村２－１","1003","農林業経営体_団体経営","経営体","2"
"1324","新潟県_五泉市_菅名村２－１","1004","農林業経営体_団体経営_法人経営","経営体","1"
"1324","新潟県_五泉市_菅名村２－１","1005","農業経営体_計","経営体","127"
"1324","新潟県_五泉市_菅名村２－１","1006","農業経営体_個人経営","経営体","125"
"1324","新潟県_五泉市_菅名村２－１","1007","農業経営体_団体経営","経営体","2"
"1324","新潟県_五泉市_菅名村２－１","1008","農業経営体_団体経営_法人経営","経営体","1"
"1324","新潟県_五泉市_菅名村２－１","1009","林業経営体_計","経営体","2"
"1324","新潟県_五泉市_菅名村２－１","1010","林業経営体_個人経営","経営体","2"
"1324","新潟県_五泉市_菅名村２－１","1011","林業経営体_団体経営","経営体","-"
"1324","新潟県_五泉市_菅名村２－１","1012","林業経営体_団体経営_法人経営","経営体","-"
"1325","新潟県_五泉市_大蒲原村","1001","農林業経営体_計","経営体","269"
"1325","新潟県_五泉市_大蒲原村","1002","農林業経営体_個人経営","経営体","264"
"1325","新潟県_五泉市_大蒲原村","1003","農林業経営体_団体経営","経営体","5"
"1325","新潟県_五泉市_大蒲原村","1004","農林業経営体_団体経営_法人経営","経営体","4"
"1325","新潟県_五泉市_大蒲原村","1005","農業経営体_計","経営体","257"
"1325","新潟県_五泉市_大蒲原村","1006","農業経営体_個人経営","経営体","254"
"1325","新潟県_五泉市_大蒲原村","1007","農業経営体_団体経営","経営体","3"
"1325","新潟県_五泉市_大蒲原村","1008","農業経営体_団体経営_法人経営","経営体","2"
"1325","新潟県_五泉市_大蒲原村","1009","林業経営体_計","経営体","37"
"1325","新潟県_五泉市_大蒲原村","1010","林業経営体_個人経営","経営体","35"
"1325","新潟県_五泉市_大蒲原村","1011","林業経営体_団体経営","経営体","2"
"1325","新潟県_五泉市_大蒲原村","1012","林業経営体_団体経営_法人経営","経営体","2"
"1326","新潟県_五泉市_十全村","1001","農林業経営体_計","経営体","138"
"1326","新潟県_五泉市_十全村","1002","農林業経営体_個人経営","経営体","131"
"1326","新潟県_五泉市_十全村","1003","農林業経営体_団体経営","経営体","7"
"1326","新潟県_五泉市_十全村","1004","農林業経営体_団体経営_法人経営","経営体","4"
"1326","新潟県_五泉市_十全村","1005","農業経営体_計","経営体","127"
"1326","新潟県_五泉市_十全村","1006","農業経営体_個人経営","経営体","124"
"1326","新潟県_五泉市_十全村","1007","農業経営体_団体経営","経営体","3"
"1326","新潟県_五泉市_十全村","1008","農業経営体_団体経営_法人経営","経営体","1"
"1326","新潟県_五泉市_十全村","1009","林業経営体_計","経営体","20"
"1326","新潟県_五泉市_十全村","1010","林業経営体_個人経営","経営体","16"
"1326","新潟県_五泉市_十全村","1011","林業経営体_団体経営","経営体","4"
"1326","新潟県_五泉市_十全村","1012","林業経営体_団体経営_法人経営","経営体","3"
"1327","新潟県_五泉市_川内村","1001","農林業経営体_計","経営体","121"
"1327","新潟県_五泉市_川内村","1002","農林業経営体_個人経営","経営体","119"
"1327","新潟県_五泉市_川内村","1003","農林業経営体_団体経営","経営体","2"
"1327","新潟県_五泉市_川内村","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1327","新潟県_五泉市_川内村","1005","農業経営体_計","経営体","117"
"1327","新潟県_五泉市_川内村","1006","農業経営体_個人経営","経営体","116"
"1327","新潟県_五泉市_川内村","1007","農業経営体_団体経営","経営体","1"
"1327","新潟県_五泉市_川内村","1008","農業経営体_団体経営_法人経営","経営体","1"
"1327","新潟県_五泉市_川内村","1009","林業経営体_計","経営体","5"
"1327","新潟県_五泉市_川内村","1010","林業経営体_個人経営","経営体","4"
"1327","新潟県_五泉市_川内村","1011","林業経営体_団体経営","経営体","1"
"1327","新潟県_五泉市_川内村","1012","林業経営体_団体経営_法人経営","経営体","1"
"1328","新潟県_上越市","1001","農林業経営体_計","経営体","3130"
"1328","新潟県_上越市","1002","農林業経営体_個人経営","経営体","2924"
"1328","新潟県_上越市","1003","農林業経営体_団体経営","経営体","206"
"1328","新潟県_上越市","1004","農林業経営体_団体経営_法人経営","経営体","174"
"1328","新潟県_上越市","1005","農業経営体_計","経営体","3111"
"1328","新潟県_上越市","1006","農業経営体_個人経営","経営体","2909"
"1328","新潟県_上越市","1007","農業経営体_団体経営","経営体","202"
"1328","新潟県_上越市","1008","農業経営体_団体経営_法人経営","経営体","171"
"1328","新潟県_上越市","1009","林業経営体_計","経営体","35"
"1328","新潟県_上越市","1010","林業経営体_個人経営","経営体","31"
"1328","新潟県_上越市","1011","林業経営体_団体経営","経営体","4"
"1328","新潟県_上越市","1012","林業経営体_団体経営_法人経営","経営体","3"
"1329","新潟県_上越市_高田市","1001","農林業経営体_計","経営体","7"
"1329","新潟県_上越市_高田市","1002","農林業経営体_個人経営","経営体","6"
"1329","新潟県_上越市_高田市","1003","農林業経営体_団体経営","経営体","1"
"1329","新潟県_上越市_高田市","1004","農林業経営体_団体経営_法人経営","経営体","1"
"1329","新潟県_上越市_高田市","1005","農業経営体_計","経営体","7"
"1329","新潟県_上越市_高田市","1006","農業経営体_個人経営","経営体","6"
"1329","新潟県_上越市_高田市","1007","農業経営体_団体経営","経営体","1"
"1329","新潟県_上越市_高田市","1008","農業経営体_団体経営_法人経営","経営体","1"
"1329","新潟県_上越市_高田市","1009","林業経営体_計","経営体","-"
"1329","新潟県_上越市_高田市","1010","林業経営体_個人経営","経営体","-"
"1329","新潟県_上越市_高田市","1011","林業経営体_団体経営","経営体","-"
"1329","新潟県_上越市_高田市","1012","林業経営体_団体経営_法人経営","経営体","-"
"1330","新潟県_上越市_新道村","1001","農林業経営体_計","経営体","46"
"1330","新潟県_上越市_新道村","1002","農林業経営体_個人経営","経営体","44"
"1330","新潟県_上越市_新道村","1003","農林業経営体_団体経営","経営体","2"
"1330","新潟県_上越市_新道村","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1330","新潟県_上越市_新道村","1005","農業経営体_計","経営体","46"
"1330","新潟県_上越市_新道村","1006","農業経営体_個人経営","経営体","44"
"1330","新潟県_上越市_新道村","1007","農業経営体_団体経営","経営体","2"
"1330","新潟県_上越市_新道村","1008","農業経営体_団体経営_法人経営","経営体","2"
"1330","新潟県_上越市_新道村","1009","林業経営体_計","経営体","1"
"1330","新潟県_上越市_新道村","1010","林業経営体_個人経営","経営体","1"
"1330","新潟県_上越市_新道村","1011","林業経営体_団体経営","経営体","-"
"1330","新潟県_上越市_新道村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1331","新潟県_上越市_津有村","1001","農林業経営体_計","経営体","134"
"1331","新潟県_上越市_津有村","1002","農林業経営体_個人経営","経営体","115"
"1331","新潟県_上越市_津有村","1003","農林業経営体_団体経営","経営体","19"
"1331","新潟県_上越市_津有村","1004","農林業経営体_団体経営_法人経営","経営体","19"
"1331","新潟県_上越市_津有村","1005","農業経営体_計","経営体","134"
"1331","新潟県_上越市_津有村","1006","農業経営体_個人経営","経営体","115"
"1331","新潟県_上越市_津有村","1007","農業経営体_団体経営","経営体","19"
"1331","新潟県_上越市_津有村","1008","農業経営体_団体経営_法人経営","経営体","19"
"1331","新潟県_上越市_津有村","1009","林業経営体_計","経営体","-"
"1331","新潟県_上越市_津有村","1010","林業経営体_個人経営","経営体","-"
"1331","新潟県_上越市_津有村","1011","林業経営体_団体経営","経営体","-"
"1331","新潟県_上越市_津有村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1332","新潟県_上越市_諏訪村２－２","1001","農林業経営体_計","経営体","53"
"1332","新潟県_上越市_諏訪村２－２","1002","農林業経営体_個人経営","経営体","49"
"1332","新潟県_上越市_諏訪村２－２","1003","農林業経営体_団体経営","経営体","4"
"1332","新潟県_上越市_諏訪村２－２","1004","農林業経営体_団体経営_法人経営","経営体","4"
"1332","新潟県_上越市_諏訪村２－２","1005","農業経営体_計","経営体","53"
"1332","新潟県_上越市_諏訪村２－２","1006","農業経営体_個人経営","経営体","49"
"1332","新潟県_上越市_諏訪村２－２","1007","農業経営体_団体経営","経営体","4"
"1332","新潟県_上越市_諏訪村２－２","1008","農業経営体_団体経営_法人経営","経営体","4"
"1332","新潟県_上越市_諏訪村２－２","1009","林業経営体_計","経営体","-"
"1332","新潟県_上越市_諏訪村２－２","1010","林業経営体_個人経営","経営体","-"
"1332","新潟県_上越市_諏訪村２－２","1011","林業経営体_団体経営","経営体","-"
"1332","新潟県_上越市_諏訪村２－２","1012","林業経営体_団体経営_法人経営","経営体","-"
"1333","新潟県_上越市_三郷村","1001","農林業経営体_計","経営体","62"
"1333","新潟県_上越市_三郷村","1002","農林業経営体_個人経営","経営体","59"
"1333","新潟県_上越市_三郷村","1003","農林業経営体_団体経営","経営体","3"
"1333","新潟県_上越市_三郷村","1004","農林業経営体_団体経営_法人経営","経営体","2"
"1333","新潟県_上越市_三郷村","1005","農業経営体_計","経営体","62"
"1333","新潟県_上越市_三郷村","1006","農業経営体_個人経営","経営体","59"
"1333","新潟県_上越市_三郷村","1007","農業経営体_団体経営","経営体","3"
"1333","新潟県_上越市_三郷村","1008","農業経営体_団体経営_法人経営","経営体","2"
"1333","新潟県_上越市_三郷村","1009","林業経営体_計","経営体","-"
"1333","新潟県_上越市_三郷村","1010","林業経営体_個人経営","経営体","-"
"1333","新潟県_上越市_三郷村","1011","林業経営体_団体経営","経営体","-"
"1333","新潟県_上越市_三郷村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1334","新潟県_上越市_和田村２－１","1001","農林業経営体_計","経営体","110"
"1334","新潟県_上越市_和田村２－１","1002","農林業経営体_個人経営","経営体","102"
"1334","新潟県_上越市_和田村２－１","1003","農林業経営体_団体経営","経営体","8"
"1334","新潟県_上越市_和田村２－１","1004","農林業経営体_団体経営_法人経営","経営体","8"
"1334","新潟県_上越市_和田村２－１","1005","農業経営体_計","経営体","110"
"1334","新潟県_上越市_和田村２－１","1006","農業経営体_個人経営","経営体","102"
"1334","新潟県_上越市_和田村２－１","1007","農業経営体_団体経営","経営体","8"
